,answers,result_data,datas,status
2040,0,0.08568272945609127,1,주의
2041,0,0.1647193771413449,1,주의
2042,0,0.09448470028172817,1,주의
2043,0,0.1555456237393616,1,주의
2044,0,0.07724708514608462,1,주의
2045,0,0.17347700321187073,1,주의
2046,0,0.09346339505611677,1,주의
2047,0,0.16413803575774014,1,주의
2048,0,0.5407427474735137,0,경계
2049,0,0.12569246151774813,1,주의
2050,0,0.20941038984140947,1,주의
2051,0,0.16413354231306523,1,주의
2052,0,0.17060022219700494,1,주의
2053,0,0.143782420412412,1,주의
2054,0,0.07786745395483155,1,주의
2055,0,0.08138567539063044,1,주의
2056,0,0.09797548539570766,1,주의
2057,0,0.1633510123511419,1,주의
2058,0,0.08578475369688289,1,주의
2059,0,0.19565248594457016,1,주의
2060,0,0.1420250684487445,1,주의
2061,0,0.12060676325573041,1,주의
2062,0,0.2797699771455668,1,주의
2063,1,0.2071910891807063,0,주의
2064,0,0.23260545219858006,1,주의
2065,0,0.15131493251918027,1,주의
2066,0,0.14052092056104928,1,주의
2067,0,0.956415923245049,0,위험
2068,0,0.15170276666143961,1,주의
2069,0,0.07450508851995928,1,주의
2070,0,0.29885407813759973,1,주의
2071,0,0.1688026326922124,1,주의
2072,0,0.06610667020363094,1,주의
2073,0,0.2725539117129478,1,주의
2074,0,0.2134009691972292,1,주의
2075,0,0.18356766263335575,1,주의
2076,1,0.8697194459053107,1,위험
2077,0,0.2174502132466449,1,주의
2078,0,0.18012016036431314,1,주의
2079,0,0.17504541788444697,1,주의
2080,0,0.09848112699422194,1,주의
2081,0,0.2392474715318017,1,주의
2082,0,0.16770070128861878,1,주의
2083,1,0.928267438343359,1,위험
2084,0,0.16413288546228755,1,주의
2085,0,0.16595298309597878,1,주의
2086,1,0.9953108253344274,1,위험
2087,0,0.2244582864998531,1,주의
2088,1,0.5887977394960304,1,경계
2089,0,0.23814386543300287,1,주의
2090,0,0.18473018991681867,1,주의
2091,0,0.10234331594859011,1,주의
2092,0,0.18093767319707257,1,주의
2093,0,0.14646399878834723,1,주의
2094,0,0.16777102629682636,1,주의
2095,0,0.132195575299509,1,주의
2096,0,0.46791918425938717,1,주의
2097,0,0.12625617858153226,1,주의
2098,0,0.3511473502064433,1,주의
2099,0,0.22039923080907267,1,주의
2100,0,0.06601495181176069,1,주의
2101,0,0.18439510437231607,1,주의
2102,0,0.16969642860036843,1,주의
2103,0,0.23655082939600602,1,주의
2104,0,0.10556510346220889,1,주의
2105,0,0.5744537852811881,0,경계
2106,0,0.5949130167206998,0,경계
2107,0,0.12688459023450022,1,주의
2108,0,0.12783478375142285,1,주의
2109,0,0.08534788040683106,1,주의
2110,0,0.3048939320104099,1,주의
2111,0,0.2552102533823468,1,주의
2112,0,0.27160414220462253,1,주의
2113,0,0.13244392856576964,1,주의
2114,0,0.12620798341306547,1,주의
2115,1,0.6316763769257825,1,경계
2116,0,0.19240901619912154,1,주의
2117,0,0.13246938636608221,1,주의
2118,0,0.3139236527447691,1,주의
2119,0,0.22976406081742382,1,주의
2120,0,0.25057811804532937,1,주의
2121,0,0.2953818852139706,1,주의
2122,0,0.19331663839266067,1,주의
2123,0,0.19542098181230072,1,주의
2124,0,0.3589532325834464,1,주의
2125,0,0.562660783102221,0,경계
2126,0,0.29503667965226293,1,주의
2127,0,0.19049847268914738,1,주의
2128,0,0.15713082320778077,1,주의
2129,0,0.34679370655165703,1,주의
2130,0,0.18570838385673866,1,주의
2131,0,0.46871961733777207,1,주의
2132,0,0.14886260100418414,1,주의
2133,1,0.7701536877511499,1,위험
2134,0,0.1963068155545672,1,주의
2135,0,0.19255862891018166,1,주의
2136,0,0.07123120877267097,1,주의
2137,0,0.2043994847634606,1,주의
2138,0,0.23752269426142764,1,주의
2139,0,0.2671998495322568,1,주의
2140,0,0.12384120770501757,1,주의
2141,0,0.5035966804598747,0,경계
2142,0,0.20296228638690272,1,주의
2143,0,0.8876394626403066,0,위험
2144,0,0.9346132286930897,0,위험
2145,0,0.18996942735781477,1,주의
2146,0,0.1969314370618422,1,주의
2147,0,0.3260587191146368,1,주의
2148,0,0.45585260420202095,1,주의
2149,0,0.912965801532235,0,위험
2150,0,0.15161563609105125,1,주의
2151,1,0.9953670094354795,1,위험
2152,0,0.45944775569142815,1,주의
2153,0,0.08839112561524454,1,주의
2154,0,0.31719068584598753,1,주의
2155,0,0.8769092086778865,0,위험
2156,0,0.2733958152345379,1,주의
2157,0,0.22409797966224412,1,주의
2158,0,0.23649845183970516,1,주의
2159,0,0.1715695667364878,1,주의
2160,0,0.3122948275498528,1,주의
2161,0,0.2686474635991582,1,주의
2162,0,0.42039205659006806,1,주의
2163,0,0.21670606566448428,1,주의
2164,0,0.3174359523184232,1,주의
2165,0,0.4300177155476977,1,주의
2166,0,0.5739645325735387,0,경계
2167,0,0.28744313164341667,1,주의
2168,0,0.34976643102928445,1,주의
2169,0,0.5499629572404595,0,경계
2170,0,0.27110971780450377,1,주의
2171,0,0.2260185651677932,1,주의
2172,1,0.5035896076685656,1,경계
2173,0,0.13086682093676233,1,주의
2174,0,0.19517334157345423,1,주의
2175,0,0.34751812224220413,1,주의
2176,0,0.30349963380745804,1,주의
2177,0,0.2541862279186042,1,주의
2178,0,0.27787289297446627,1,주의
2179,0,0.04606499953393054,1,주의
2180,0,0.27958289280840876,1,주의
2181,0,0.021447002957465214,1,주의
2182,0,0.07808145902523139,1,주의
2183,0,0.045012067310381224,1,주의
2184,0,0.07453479936607209,1,주의
2185,0,0.05799194032215396,1,주의
2186,0,0.07164378075268965,1,주의
2187,0,0.22477716983150098,1,주의
2188,0,0.9180977354546067,0,위험
2189,0,0.13764593311500353,1,주의
2190,0,0.1282201143666391,1,주의
2191,1,0.22310668306999923,0,주의
2192,0,0.11133886063553661,1,주의
2193,0,0.08575138712942022,1,주의
2194,0,0.2820430031907562,1,주의
2195,0,0.1988101699395035,1,주의
2196,0,0.14533713012185914,1,주의
2197,0,0.2862183693832683,1,주의
2198,0,0.12186126326382718,1,주의
2199,0,0.10157598401155522,1,주의
2200,0,0.14199672162898103,1,주의
2201,0,0.10206886366095454,1,주의
2202,0,0.38238374914725864,1,주의
2203,0,0.42007227012904436,1,주의
2204,1,0.6313475711451874,1,경계
2205,0,0.19608466714070916,1,주의
2206,0,0.19902352863602474,1,주의
2207,0,0.1738127005795344,1,주의
2208,0,0.3308972284470182,1,주의
2209,0,0.13643379045057769,1,주의
2210,0,0.21893590889001424,1,주의
2211,0,0.18349742118245857,1,주의
2212,0,0.09986501911612182,1,주의
2213,0,0.11275618594253368,1,주의
2214,0,0.11740838264178995,1,주의
2215,0,0.14060904105954333,1,주의
2216,0,0.0689631402186991,1,주의
2217,0,0.4911856543920749,1,주의
2218,0,0.09949396789890036,1,주의
2219,0,0.1711933179748297,1,주의
2220,0,0.21403261638162413,1,주의
2221,0,0.18323821343449065,1,주의
2222,0,0.2002584850482273,1,주의
2223,0,0.23785267348178105,1,주의
2224,0,0.17695004248748336,1,주의
2225,0,0.3892000297152842,1,주의
2226,0,0.10135051162282685,1,주의
2227,0,0.19606532204514757,1,주의
2228,0,0.24543412765184933,1,주의
2229,0,0.0891351870080577,1,주의
2230,0,0.2116669841055106,1,주의
2231,0,0.06594349560397063,1,주의
2232,0,0.1771619337724014,1,주의
2233,0,0.14281001702448892,1,주의
2234,0,0.08549650309914741,1,주의
2235,0,0.15875333694181765,1,주의
2236,0,0.04282711159885705,1,주의
2237,1,0.9502578428358013,1,위험
2238,0,0.1337793831288986,1,주의
2239,0,0.21470056720647981,1,주의
2240,0,0.5655102428721429,0,경계
2241,0,0.14803238991826587,1,주의
2242,0,0.22157328558061978,1,주의
2243,0,0.5558491984136431,0,경계
2244,0,0.6715762988023536,0,경계
2245,0,0.1437223684787461,1,주의
2246,0,0.21261330106361231,1,주의
2247,0,0.5026754891569796,0,경계
2248,0,0.18601923295085196,1,주의
2249,0,0.15174040423776997,1,주의
2250,0,0.12247932192197551,1,주의
2251,0,0.1604944660438285,1,주의
2252,0,0.5558557830955393,0,경계
2253,0,0.11972450127182384,1,주의
2254,0,0.2838344115315544,1,주의
2255,0,0.06722813959791314,1,주의
2256,0,0.5312005384287305,0,경계
2257,0,0.20135767504739743,1,주의
2258,0,0.2556697231468457,1,주의
2259,0,0.04705922517175755,1,주의
2260,0,0.06037224084569881,1,주의
2261,0,0.28009732810171717,1,주의
2262,0,0.36238219287349227,1,주의
2263,0,0.3466265503096964,1,주의
2264,0,0.7295301770207617,0,위험
2265,0,0.11705368923799754,1,주의
2266,0,0.07748604068176242,1,주의
2267,1,0.07984703804656373,0,주의
2268,1,0.8476413426212674,1,위험
2269,0,0.8360293028888583,0,위험
2270,0,0.03965536784008059,1,주의
2271,1,0.10790841758347003,0,주의
2272,0,0.1927978859759865,1,주의
2273,0,0.2783115421177712,1,주의
2274,0,0.1924520995309734,1,주의
2275,1,0.2643990865403104,0,주의
2276,0,0.6652217988923788,0,경계
2277,1,0.8879090947898446,1,위험
2278,0,0.5076560129155402,0,경계
2279,0,0.2018021238768853,1,주의
2280,0,0.08875885898602476,1,주의
2281,0,0.21022424626465486,1,주의
2282,0,0.31532355205465556,1,주의
2283,0,0.08942742327979952,1,주의
2284,0,0.098624791249877,1,주의
2285,0,0.4032451662116897,1,주의
2286,0,0.19713594337588713,1,주의
2287,0,0.37942296258972036,1,주의
2288,0,0.24972719812831173,1,주의
2289,0,0.05012292561569841,1,주의
2290,0,0.1208836698161445,1,주의
2291,0,0.21439082909879922,1,주의
2292,0,0.47917484384332415,1,주의
2293,0,0.2561310544068227,1,주의
2294,0,0.07480568433227651,1,주의
2295,0,0.24479049999677685,1,주의
2296,0,0.9905760489898663,0,위험
2297,0,0.7486199600873287,0,위험
2298,0,0.14340438544192,1,주의
2299,0,0.13915556874409035,1,주의
2300,0,0.08578435084190048,1,주의
2301,0,0.16868661699128024,1,주의
2302,0,0.12886827490463826,1,주의
2303,1,0.1850330748001396,0,주의
2304,0,0.16250771213422707,1,주의
2305,0,0.7329024252075952,0,위험
2306,0,0.25537225055645474,1,주의
2307,0,0.2171647928406622,1,주의
2308,0,0.2343584360761938,1,주의
2309,0,0.19406505786937298,1,주의
2310,0,0.13545231402433344,1,주의
2311,0,0.23294568743036578,1,주의
2312,0,0.09280261990022702,1,주의
2313,0,0.22808233044827456,1,주의
2314,0,0.07295577160077386,1,주의
2315,0,0.046137233162043205,1,주의
2316,1,0.5383294918048476,1,경계
2317,0,0.3721538423190101,1,주의
2318,0,0.08477178375817258,1,주의
2319,0,0.15277311232605179,1,주의
2320,0,0.5411999011211357,0,경계
2321,0,0.17753023237143062,1,주의
2322,0,0.28202952217551,1,주의
2323,0,0.28399340151156816,1,주의
2324,0,0.7012851219098183,0,위험
2325,0,0.12287494129054988,1,주의
2326,0,0.5332842908756068,0,경계
2327,0,0.10451059454429906,1,주의
2328,0,0.26951218718808884,1,주의
2329,0,0.4649907173080636,1,주의
2330,0,0.27693821035787447,1,주의
2331,0,0.11865644657531409,1,주의
2332,0,0.14354437605951523,1,주의
2333,0,0.10413737340546057,1,주의
2334,0,0.25659951009335863,1,주의
2335,0,0.12945707518082858,1,주의
2336,1,0.5724494116297433,1,경계
2337,0,0.030439637803876995,1,주의
2338,0,0.10201477136754304,1,주의
2339,0,0.07657218560979868,1,주의
2340,0,0.09418622901272274,1,주의
2341,0,0.02628160068762264,1,주의
2342,0,0.10829118867924263,1,주의
2343,0,0.13732349944581515,1,주의
2344,0,0.10971313632826976,1,주의
2345,0,0.1026151718054441,1,주의
2346,0,0.17570820921068825,1,주의
2347,0,0.09954135179093623,1,주의
2348,0,0.9991919850258202,0,위험
2349,0,0.15905520454586627,1,주의
2350,0,0.1192106231541866,1,주의
2351,0,0.1833926148213783,1,주의
2352,1,0.999999999999279,1,위험
2353,0,0.37840943619265877,1,주의
2354,0,0.7928203609487197,0,위험
2355,0,0.3435245776781015,1,주의
2356,0,0.03125367867122453,1,주의
2357,0,0.1365351925771439,1,주의
2358,0,0.995386048829373,0,위험
2359,0,0.057117244972592025,1,주의
2360,1,0.1696513587377315,0,주의
2361,1,0.7401632603562074,1,위험
2362,0,0.14260295958353686,1,주의
2363,0,0.14336979261930227,1,주의
2364,0,0.18141814387065644,1,주의
2365,0,0.060532278386672515,1,주의
2366,0,0.04122132325354127,1,주의
2367,0,0.012015465113044159,1,주의
2368,1,0.06383236357105555,0,주의
2369,1,0.14530315651914175,0,주의
2370,1,0.2613373875112267,0,주의
2371,0,0.044898740875152714,1,주의
2372,0,0.7927452634360032,0,위험
2373,1,0.8560639236319648,1,위험
2374,0,0.9984779382450591,0,위험
2375,0,0.6039324856773665,0,경계
2376,0,0.15343606610321808,1,주의
2377,0,0.11075874557972351,1,주의
2378,0,0.12142162142230085,1,주의
2379,0,0.42447611989168715,1,주의
2380,0,0.28417057629176673,1,주의
2381,0,0.02329460739307753,1,주의
2382,1,0.9997985765354778,1,위험
2383,1,0.9999999999656832,1,위험
2384,0,0.023220359943857134,1,주의
2385,0,0.02654097463694665,1,주의
2386,0,0.5229410345531939,0,경계
2387,0,0.19506319610905362,1,주의
2388,0,0.09425805598417678,1,주의
2389,0,0.0166256781238223,1,주의
2390,0,0.018616214498428672,1,주의
2391,0,0.030294632644183934,1,주의
2392,0,0.972693350605556,0,위험
2393,0,0.04425662548795828,1,주의
2394,0,0.0735689189784472,1,주의
2395,1,0.9513915565323398,1,위험
2396,0,0.7582559554586632,0,위험
2397,1,0.07234880295958485,0,주의
2398,1,0.1672702132889005,0,주의
2399,0,0.1730299875403619,1,주의
2400,0,0.05183314384456801,1,주의
2401,0,0.04147292006781223,1,주의
2402,0,0.04990982485570858,1,주의
2403,1,0.4154603881844459,0,주의
2404,0,0.039263093648029435,1,주의
2405,0,0.15564432845619172,1,주의
2406,0,0.03849996158122141,1,주의
2407,1,0.3890710614543477,0,주의
2408,0,0.030452687743466697,1,주의
2409,0,0.139830759784513,1,주의
2410,0,0.06251672359626854,1,주의
2411,0,0.04112129857651884,1,주의
2412,0,0.7350769057955882,0,위험
2413,0,0.31234185155382194,1,주의
2414,0,0.24666900211503537,1,주의
2415,0,0.03340994522434591,1,주의
2416,0,0.06501455580935804,1,주의
2417,0,0.06777439811328559,1,주의
2418,0,0.5054122781315417,0,경계
2419,0,0.19974040608783758,1,주의
2420,1,0.9999999997041897,1,위험
2421,0,0.11394593026965398,1,주의
2422,0,0.08323606173211563,1,주의
2423,0,0.04297087194226118,1,주의
2424,0,0.08988327623689812,1,주의
2425,0,0.1183642382525452,1,주의
2426,0,0.0592232176469488,1,주의
2427,0,0.07065811014995406,1,주의
2428,0,0.12777294288417965,1,주의
2429,0,0.11878871581844781,1,주의
2430,0,0.11328966370748397,1,주의
2431,0,0.09959009789131566,1,주의
2432,0,0.06681480313686025,1,주의
2433,0,0.24193333426047184,1,주의
2434,0,0.1974762109797586,1,주의
2435,0,0.22461224311020087,1,주의
2436,0,0.24283488528240804,1,주의
2437,0,0.6454545096107603,0,경계
2438,0,0.32102308263840346,1,주의
2439,0,0.18384915671789062,1,주의
2440,0,0.13562587745284038,1,주의
2441,0,0.01965005861179588,1,주의
2442,0,0.20140424290316739,1,주의
2443,0,0.05731503011265159,1,주의
2444,0,0.06330767461928707,1,주의
2445,0,0.029100155284404825,1,주의
2446,0,0.021337815380495704,1,주의
2447,0,0.046235580445064164,1,주의
2448,0,0.05499321997379125,1,주의
2449,0,0.18668984018281432,1,주의
2450,0,0.09608417048609522,1,주의
2451,0,0.06468061795071882,1,주의
2452,0,0.44124636945092754,1,주의
2453,0,0.11057473868362995,1,주의
2454,0,0.06636840582749189,1,주의
2455,0,0.080526740658147,1,주의
2456,0,0.06507001496087945,1,주의
2457,0,0.01899775278577249,1,주의
2458,0,0.26767341661604915,1,주의
2459,0,0.10099211616504832,1,주의
2460,0,0.0452646334624979,1,주의
2461,0,0.5202915111428835,0,경계
2462,0,0.06240377791580076,1,주의
2463,0,0.06176830769994402,1,주의
2464,0,0.10941007700300723,1,주의
2465,0,0.13625196933156872,1,주의
2466,0,0.057168693674283136,1,주의
2467,0,0.42896136913053806,1,주의
2468,0,0.02949821373623977,1,주의
2469,1,0.9633472861988008,1,위험
2470,0,0.09313311289817361,1,주의
2471,0,0.2742294663555238,1,주의
2472,0,0.10522445020543146,1,주의
2473,0,0.5785917444826275,0,경계
2474,0,0.06938239449872967,1,주의
2475,0,0.04147555579759245,1,주의
2476,0,0.05913778036439016,1,주의
2477,0,0.06118608898431118,1,주의
2478,0,0.04964903529895104,1,주의
2479,0,0.07787086961898085,1,주의
2480,0,0.06020557761315244,1,주의
2481,0,0.07860207434416713,1,주의
2482,0,0.04580116829519272,1,주의
2483,1,0.7123680191567726,1,위험
2484,0,0.050641172364025586,1,주의
2485,0,0.067515977176139,1,주의
2486,0,0.0690794283851918,1,주의
2487,0,0.07606236165102982,1,주의
2488,0,0.09437093671087349,1,주의
2489,0,0.09245123817609946,1,주의
2490,0,0.035246047061838946,1,주의
2491,0,0.04961958257730368,1,주의
2492,1,0.1170816365670231,0,주의
2493,0,0.07219551047543171,1,주의
2494,0,0.04341386693582399,1,주의
2495,0,0.05329030690534604,1,주의
2496,0,0.05370674892891863,1,주의
2497,0,0.12815089597296955,1,주의
2498,1,0.1716956863987594,0,주의
2499,1,0.3180658189657428,0,주의
2500,0,0.0897029227606686,1,주의
2501,0,0.225925882156899,1,주의
2502,0,0.9840900409953068,0,위험
2503,0,0.044952484793878734,1,주의
2504,0,0.07775536034432473,1,주의
2505,0,0.9995987002324205,0,위험
2506,1,0.40233030928363295,0,주의
2507,0,0.05325281064871887,1,주의
2508,0,0.04917809963089926,1,주의
2509,0,0.035149493533767215,1,주의
2510,0,0.04149170777997498,1,주의
2511,0,0.14326321686287913,1,주의
2512,0,0.09672025260620908,1,주의
2513,0,0.0831632445321746,1,주의
2514,0,0.08283479346221409,1,주의
2515,0,0.2055027794297471,1,주의
2516,1,0.9999998955266283,1,위험
2517,0,0.19818157318448631,1,주의
2518,0,0.17525696455608025,1,주의
2519,0,0.8491824090951967,0,위험
2520,0,0.09254296693452391,1,주의
2521,0,0.053149360761342065,1,주의
2522,0,0.11289034924358922,1,주의
2523,0,0.24934321690004194,1,주의
2524,0,0.06805791718696494,1,주의
2525,0,0.07784624615619393,1,주의
2526,0,0.1978803621585964,1,주의
2527,0,0.78037524460339,0,위험
2528,0,0.8388866181199826,0,위험
2529,1,0.9999999999957998,1,위험
2530,0,0.31832345932451117,1,주의
2531,1,0.9977107324546476,1,위험
2532,0,0.10247545276569779,1,주의
2533,0,0.6171766991678086,0,경계
2534,0,0.06978246649800851,1,주의
2535,0,0.2008242909094617,1,주의
2536,0,0.9682585087023908,0,위험
2537,0,0.09588846834027669,1,주의
2538,0,0.09566869364832332,1,주의
2539,1,0.9995382325548386,1,위험
2540,0,0.05002845539749751,1,주의
2541,0,0.2513545512446852,1,주의
2542,0,0.9931714604824677,0,위험
2543,0,0.08075469580045398,1,주의
2544,0,0.1372231806721937,1,주의
2545,0,0.08796162063911389,1,주의
2546,0,0.2337736351669514,1,주의
2547,0,0.13301672859691135,1,주의
2548,0,0.3474646686866895,1,주의
2549,1,0.13938468197353085,0,주의
2550,0,0.13857264532848962,1,주의
2551,0,0.9185398896437426,0,위험
2552,0,0.11890069049936393,1,주의
2553,0,0.1944702580024622,1,주의
2554,0,0.09924026193737209,1,주의
2555,0,0.17843948332187484,1,주의
2556,0,0.08148129802036173,1,주의
2557,0,0.24115341428436052,1,주의
2558,0,0.11617292401783243,1,주의
2559,0,0.14224952660216625,1,주의
2560,0,0.15219432502397015,1,주의
2561,0,0.3092133966410171,1,주의
2562,0,0.11437759580527243,1,주의
2563,0,0.11720581230636744,1,주의
2564,0,0.15024388599212443,1,주의
2565,0,0.04620185891114998,1,주의
2566,0,0.17645333447671843,1,주의
2567,0,0.7182296097560867,0,위험
2568,0,0.09269497826717261,1,주의
2569,0,0.11364611600319269,1,주의
2570,0,0.11771086332918071,1,주의
2571,0,0.061470013282394036,1,주의
2572,0,0.13665079109146036,1,주의
2573,0,0.1679089038209237,1,주의
2574,1,0.10037274912940396,0,주의
2575,0,0.09449656466226791,1,주의
2576,0,0.06791392513181607,1,주의
2577,0,0.1757893795517875,1,주의
2578,0,0.11186705832823331,1,주의
2579,0,0.08130201428298856,1,주의
2580,0,0.10051405692437809,1,주의
2581,0,0.3915841590596091,1,주의
2582,0,0.04625128347266555,1,주의
2583,0,0.11438950785260907,1,주의
2584,1,0.9364204714256013,1,위험
2585,0,0.10865759342290512,1,주의
2586,0,0.11821206718170707,1,주의
2587,0,0.8448188429623484,0,위험
2588,0,0.7169812562738782,0,위험
2589,0,0.0613499876257179,1,주의
2590,0,0.07139170597156808,1,주의
2591,0,0.07017814952682327,1,주의
2592,0,0.14586053741724184,1,주의
2593,0,0.03713001871333741,1,주의
2594,1,0.9999999261607978,1,위험
2595,0,0.08849447173731576,1,주의
2596,0,0.11728775822862428,1,주의
2597,0,0.08869642522564242,1,주의
2598,0,0.1722530758432812,1,주의
2599,0,0.05104861670162641,1,주의
2600,0,0.29827416376577,1,주의
2601,1,0.2925198511394251,0,주의
2602,0,0.16092632479284974,1,주의
2603,0,0.1728918617192233,1,주의
2604,0,0.1250092354616979,1,주의
2605,0,0.02985234040134877,1,주의
2606,0,0.09001517986933522,1,주의
2607,0,0.30324343049791214,1,주의
2608,0,0.13700226065876517,1,주의
2609,0,0.3095779771655357,1,주의
2610,0,0.1395784047955706,1,주의
2611,0,0.5693903491883683,0,경계
2612,0,0.9045446681669997,0,위험
2613,0,0.49827603517963015,1,주의
2614,0,0.11184742654461857,1,주의
2615,0,0.3024006525264989,1,주의
2616,1,0.29115701173181224,0,주의
2617,0,0.24029389755097394,1,주의
2618,0,0.21080640375510376,1,주의
2619,0,0.07360715120246797,1,주의
2620,0,0.3126517004728689,1,주의
2621,0,0.11794969181467344,1,주의
2622,0,0.22624137720983334,1,주의
2623,0,0.20017849057214962,1,주의
2624,1,0.7768925019301461,1,위험
2625,0,0.13885066050837597,1,주의
2626,0,0.12624650885103395,1,주의
2627,0,0.2772281689260372,1,주의
2628,0,0.08568059122180684,1,주의
2629,1,0.9999952148605773,1,위험
2630,1,0.4419710249244489,0,주의
2631,0,0.7240056694363287,0,위험
2632,0,0.11190870934219238,1,주의
2633,0,0.14933390554131556,1,주의
2634,0,0.2547482375968705,1,주의
2635,0,0.109386980819883,1,주의
2636,1,0.99990536635406,1,위험
2637,0,0.1290250027126235,1,주의
2638,0,0.0773174520386037,1,주의
2639,1,0.9753168767017031,1,위험
2640,0,0.2008472849682075,1,주의
2641,0,0.05707340660090213,1,주의
2642,0,0.04162621325507701,1,주의
2643,0,0.11481395427623775,1,주의
2644,1,0.965128378993732,1,위험
2645,0,0.16674234368704488,1,주의
2646,0,0.13221338661877963,1,주의
2647,0,0.016527653988842712,1,주의
2648,0,0.32834194964380964,1,주의
2649,0,0.14168887592413615,1,주의
2650,0,0.0915522597314877,1,주의
2651,0,0.07924269278255845,1,주의
2652,0,0.11103586984869214,1,주의
2653,0,0.11362944506973754,1,주의
2654,0,0.3657402575033195,1,주의
2655,0,0.07710631480766107,1,주의
2656,0,0.13569069867876205,1,주의
2657,0,0.09107013533385562,1,주의
2658,0,0.1838663296505951,1,주의
2659,0,0.14179749672924175,1,주의
2660,0,0.37156927590643507,1,주의
2661,0,0.6360156880466368,0,경계
2662,0,0.19143902678223076,1,주의
2663,0,0.9979641815654507,0,위험
2664,0,0.1330076332672994,1,주의
2665,0,0.1199842668848736,1,주의
2666,0,0.073496047937364,1,주의
2667,0,0.08878350965611087,1,주의
2668,1,0.2347626688724456,0,주의
2669,0,0.15323077598519508,1,주의
2670,0,0.29496977487523585,1,주의
2671,0,0.1244506950174867,1,주의
2672,0,0.11406952941342513,1,주의
2673,0,0.19291683566247322,1,주의
2674,1,0.6772852173138353,1,경계
2675,0,0.11246768901311976,1,주의
2676,1,0.5907335681077464,1,경계
2677,1,0.46094763121752746,0,주의
2678,0,0.2483128719111842,1,주의
2679,0,0.08428081344212292,1,주의
2680,0,0.12278321864115152,1,주의
2681,0,0.653388555326036,0,경계
2682,0,0.1272094949901174,1,주의
2683,0,0.06111533027513668,1,주의
2684,1,0.9838382098259879,1,위험
2685,0,0.11943464226580364,1,주의
2686,0,0.18250433113136671,1,주의
2687,0,0.11404859558981638,1,주의
2688,0,0.11264207045691191,1,주의
2689,0,0.13361604476679584,1,주의
2690,0,0.12831031193683443,1,주의
2691,0,0.1093985046336678,1,주의
2692,0,0.10102154682034512,1,주의
2693,0,0.3517530134815134,1,주의
2694,0,0.08975241776501003,1,주의
2695,0,0.2500685941541956,1,주의
2696,0,0.49039016544356107,1,주의
2697,0,0.11079657432762229,1,주의
2698,0,0.10385769346121751,1,주의
2699,0,0.11123818748897488,1,주의
2700,0,0.1379567114094149,1,주의
2701,0,0.19553713016055213,1,주의
2702,0,0.12036906839744144,1,주의
2703,1,0.28524224536909776,0,주의
2704,0,0.44501461792152364,1,주의
2705,0,0.09673231293463395,1,주의
2706,0,0.2850133505996415,1,주의
2707,0,0.11181718923525322,1,주의
2708,0,0.06563537090037376,1,주의
2709,0,0.08069123640403056,1,주의
2710,0,0.1271246830293104,1,주의
2711,0,0.22016223350747113,1,주의
2712,0,0.10722617244861085,1,주의
2713,0,0.28642149870542927,1,주의
2714,0,0.3123267611645357,1,주의
2715,0,0.09419167521115684,1,주의
2716,0,0.13393331189346194,1,주의
2717,0,0.12602843997731908,1,주의
2718,0,0.742831490363459,0,위험
2719,0,0.11753797064871477,1,주의
2720,0,0.5233798078528555,0,경계
2721,0,0.14074214047438016,1,주의
2722,0,0.0803002759334031,1,주의
2723,0,0.12572368363614747,1,주의
2724,0,0.157354767611893,1,주의
2725,0,0.1926244135260814,1,주의
2726,0,0.14660904047084308,1,주의
2727,0,0.13893285845043904,1,주의
2728,0,0.5524530020508207,0,경계
2729,1,0.20369932459122644,0,주의
2730,0,0.1818165953725155,1,주의
2731,0,0.2941290649911946,1,주의
2732,0,0.1730526955151772,1,주의
2733,0,0.24447221582584208,1,주의
2734,0,0.09814044229941851,1,주의
2735,0,0.14087738674857989,1,주의
2736,0,0.18296157768940474,1,주의
2737,0,0.20692336724182844,1,주의
2738,0,0.25926682926987704,1,주의
2739,1,0.9880674036501648,1,위험
2740,0,0.8414216658447001,0,위험
2741,0,0.16246815810374501,1,주의
2742,1,0.9991839996130566,1,위험
2743,0,0.09062541186712068,1,주의
2744,0,0.1875908903284104,1,주의
2745,0,0.2140360337153807,1,주의
2746,0,0.18366059328929144,1,주의
2747,0,0.21618880994944023,1,주의
2748,0,0.12189431471529542,1,주의
2749,0,0.17643232895854377,1,주의
2750,0,0.18332901584645064,1,주의
2751,0,0.39008594877749947,1,주의
2752,0,0.5600565808061941,0,경계
2753,0,0.1020207453007466,1,주의
2754,0,0.16255280699045915,1,주의
2755,1,0.16148792118288086,0,주의
2756,0,0.2552596962967003,1,주의
2757,0,0.1975460210654303,1,주의
2758,0,0.7796153739556166,0,위험
2759,0,0.12911738845326368,1,주의
2760,0,0.23507884866116305,1,주의
2761,0,0.17008739145601767,1,주의
2762,1,0.9998794982828881,1,위험
2763,0,0.17274502205443695,1,주의
2764,0,0.1865153376799017,1,주의
2765,0,0.15061785241658174,1,주의
2766,0,0.10902571843869993,1,주의
2767,0,0.09079047660457072,1,주의
2768,0,0.16738140545594218,1,주의
2769,0,0.13635288584873972,1,주의
2770,0,0.20045225628630003,1,주의
2771,0,0.21270458205839818,1,주의
2772,0,0.1931383365532942,1,주의
2773,0,0.1298158987544575,1,주의
2774,0,0.26998381128394167,1,주의
2775,0,0.18045933583769508,1,주의
2776,0,0.12607202598186074,1,주의
